# z x xkai_real xkai_imag
  19    0 0.0000000e+00 0.0000000e+00
  19    1 0.0000000e+00 0.0000000e+00
  19    2 0.0000000e+00 0.0000000e+00
  19    3 0.0000000e+00 0.0000000e+00
  19    4 0.0000000e+00 0.0000000e+00
  19    5 0.0000000e+00 0.0000000e+00
  19    6 0.0000000e+00 0.0000000e+00
  19    7 0.0000000e+00 0.0000000e+00
  19    8 0.0000000e+00 0.0000000e+00
  19    9 0.0000000e+00 0.0000000e+00
  19   10 0.0000000e+00 0.0000000e+00
  19   11 0.0000000e+00 0.0000000e+00
  19   12 0.0000000e+00 0.0000000e+00
  19   13 0.0000000e+00 0.0000000e+00
  19   14 0.0000000e+00 0.0000000e+00
  19   15 0.0000000e+00 0.0000000e+00
  19   16 4.5000000e-01 -8.2985062e-01
  19   17 4.5000000e-01 -8.2985062e-01
  19   18 0.0000000e+00 0.0000000e+00
  19   19 0.0000000e+00 0.0000000e+00
